Date,Cloud Provider,Service,Department,Project,Region,Environment,Cost,Usage,Unit,Cost Center,Year,Month,Quarter,Month-Year,Optimization Status,Potential Savings
11/1/2023,AWS,Lambda,Sales,Lead Scoring,eu-west-1,Production,195.4,977004465.3,requests,SAL-815,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Sales,Lead Scoring,ap-southeast-1,Staging,35.78,178885998.9,requests,SAL-663,2023,11,4,2023-11,Potential Waste,25.54
11/1/2023,AWS,CloudFront,Sales,Lead Scoring,ap-southeast-1,Production,68.66,472.72,units,SAL-113,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Sales,Lead Scoring,us-east-1,Testing,47.46,195.58,units,SAL-219,2023,11,4,2023-11,Right-sizing Opportunity,10.82
11/1/2023,AWS,EBS,Sales,Lead Scoring,us-west-2,Development,52.83,208.64,units,SAL-201,2023,11,4,2023-11,Right-sizing Opportunity,19.19
11/1/2023,AWS,EBS,Sales,Lead Scoring,eu-west-1,Production,277.18,840.98,units,SAL-524,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Sales,Lead Scoring,ap-southeast-1,Development,72.8,164.17,units,SAL-875,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Sales,Lead Scoring,us-east-1,Testing,25.66,67.07,units,SAL-463,2023,11,4,2023-11,Right-sizing Opportunity,9.6
11/1/2023,AWS,ElastiCache,Sales,Lead Scoring,us-east-1,Staging,76.49,1312.52,units,SAL-763,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Sales,Lead Scoring,us-west-2,Testing,27.63,115.76,units,SAL-636,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Sales,Lead Scoring,eu-west-1,Production,230.43,15762.98,units,SAL-223,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Sales,Lead Scoring,ap-southeast-1,Testing,40.56,229.21,units,SAL-445,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Finance,ERP,us-east-1,Development,110.19,1101.92,instance-hours,FIN-123,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Finance,ERP,us-west-2,Production,1095.18,10951.84,instance-hours,FIN-641,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,ERP,us-east-1,Production,210.75,9163.2,GB-month,FIN-240,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,ERP,eu-west-1,Production,208.3,9056.31,GB-month,FIN-332,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,ERP,ap-southeast-1,Testing,37.42,1626.8,GB-month,FIN-208,2023,11,4,2023-11,Reserved Instance Candidate,13.78
11/1/2023,AWS,RDS,Finance,ERP,us-east-1,Staging,173.56,665.31,units,FIN-897,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Finance,ERP,ap-southeast-1,Development,134.61,393.99,units,FIN-876,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,ERP,us-east-1,Testing,12.45,62241600.09,requests,FIN-357,2023,11,4,2023-11,Right-sizing Opportunity,3.53
11/1/2023,AWS,Lambda,Finance,ERP,us-west-2,Development,29.04,145214215.7,requests,FIN-648,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,ERP,eu-west-1,Production,142.38,711896922.5,requests,FIN-332,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,ERP,ap-southeast-1,Development,15.76,78820384,requests,FIN-673,2023,11,4,2023-11,Right-sizing Opportunity,3.59
11/1/2023,AWS,CloudFront,Finance,ERP,eu-west-1,Development,25.6,92.06,units,FIN-789,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Finance,ERP,us-east-1,Development,80.7,338.94,units,FIN-612,2023,11,4,2023-11,Reserved Instance Candidate,25.75
11/1/2023,AWS,EBS,Finance,ERP,us-west-2,Production,274.52,2020.31,units,FIN-988,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Finance,ERP,eu-west-1,Development,60.65,796.76,units,FIN-997,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Finance,ERP,ap-southeast-1,Production,280.11,577.02,units,FIN-224,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,ERP,us-east-1,Production,135.3,272.39,units,FIN-716,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,ERP,eu-west-1,Production,78.12,334.72,units,FIN-507,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Finance,ERP,us-east-1,Development,41.4,120.24,units,FIN-465,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Finance,ERP,us-west-2,Staging,52.18,767.16,units,FIN-691,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Finance,Financial Reporting,us-east-1,Development,312.2,3122.04,instance-hours,FIN-998,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Finance,Financial Reporting,eu-west-1,Production,997.27,9972.75,instance-hours,FIN-218,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,Financial Reporting,eu-west-1,Production,192.3,8360.72,GB-month,FIN-109,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,Financial Reporting,ap-southeast-1,Production,243.33,10579.44,GB-month,FIN-932,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Finance,Financial Reporting,ap-southeast-1,Development,91.64,258.6,units,FIN-811,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,Financial Reporting,us-east-1,Staging,28.64,143218806,requests,FIN-327,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,Financial Reporting,us-west-2,Production,141.48,707381017.6,requests,FIN-975,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,Financial Reporting,eu-west-1,Production,194.4,972006991.3,requests,FIN-124,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,Financial Reporting,ap-southeast-1,Testing,24.8,124023088.1,requests,FIN-856,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Finance,Financial Reporting,us-east-1,Development,21.94,471.34,units,FIN-115,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Finance,Financial Reporting,us-west-2,Production,105.31,1281.07,units,FIN-477,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Finance,Financial Reporting,ap-southeast-1,Development,22.73,59.15,units,FIN-831,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Finance,Financial Reporting,us-east-1,Production,286.56,1879.18,units,FIN-830,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Finance,Financial Reporting,eu-west-1,Development,43.74,140.61,units,FIN-437,2023,11,4,2023-11,Reserved Instance Candidate,15
11/1/2023,AWS,EBS,Finance,Financial Reporting,ap-southeast-1,Staging,83.4,1494.53,units,FIN-433,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,Financial Reporting,us-east-1,Production,116.7,304.78,units,FIN-610,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,Financial Reporting,us-west-2,Development,35.27,409.25,units,FIN-617,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,Financial Reporting,ap-southeast-1,Production,147.33,306.95,units,FIN-427,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Finance,Financial Reporting,us-east-1,Staging,109.03,651.83,units,FIN-883,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Finance,Financial Reporting,eu-west-1,Staging,71.73,1512.75,units,FIN-559,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Finance,Compliance,us-east-1,Production,597.79,5977.95,instance-hours,FIN-339,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Finance,Compliance,us-west-2,Development,198.27,1982.73,instance-hours,FIN-609,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Finance,Compliance,eu-west-1,Production,1193.89,11938.86,instance-hours,FIN-365,2023,11,4,2023-11,Reserved Instance Candidate,450.87
11/1/2023,AWS,EC2,Finance,Compliance,ap-southeast-1,Development,310.3,3102.99,instance-hours,FIN-754,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,Compliance,us-east-1,Staging,54.67,2376.97,GB-month,FIN-712,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,Compliance,us-west-2,Production,141.21,6139.42,GB-month,FIN-492,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,Compliance,eu-west-1,Production,240.34,10449.52,GB-month,FIN-399,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Finance,Compliance,ap-southeast-1,Development,29.91,1300.4,GB-month,FIN-478,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Finance,Compliance,us-west-2,Production,514.86,6495.89,units,FIN-466,2023,11,4,2023-11,Reserved Instance Candidate,161.75
11/1/2023,AWS,RDS,Finance,Compliance,eu-west-1,Production,529.62,2246.62,units,FIN-162,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,Compliance,us-east-1,Production,133.89,669449680.8,requests,FIN-924,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Finance,Compliance,us-west-2,Staging,52.71,263538658.1,requests,FIN-644,2023,11,4,2023-11,Reserved Instance Candidate,18.43
11/1/2023,AWS,CloudFront,Finance,Compliance,us-east-1,Development,17.13,147.54,units,FIN-598,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Finance,Compliance,us-west-2,Testing,14.43,53.51,units,FIN-894,2023,11,4,2023-11,Reserved Instance Candidate,4.87
11/1/2023,AWS,CloudFront,Finance,Compliance,eu-west-1,Production,102.93,249.54,units,FIN-960,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Finance,Compliance,ap-southeast-1,Development,21.43,60.24,units,FIN-787,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Finance,Compliance,us-east-1,Production,280.84,983.05,units,FIN-440,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Finance,Compliance,us-west-2,Development,59.89,173.22,units,FIN-512,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,Compliance,us-east-1,Staging,64.72,411.91,units,FIN-146,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,Compliance,us-west-2,Production,192.44,2509.2,units,FIN-556,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Finance,Compliance,ap-southeast-1,Production,195.58,800.47,units,FIN-169,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Finance,Compliance,ap-southeast-1,Staging,49.43,107.16,units,FIN-587,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,HR,HRIS,us-east-1,Production,1048.51,10485.1,instance-hours,HR-718,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,HR,HRIS,us-west-2,Development,236.31,2363.07,instance-hours,HR-541,2023,11,4,2023-11,Right-sizing Opportunity,88.54
11/1/2023,AWS,S3,HR,HRIS,us-west-2,Staging,71.01,3087.49,GB-month,HR-130,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,HR,HRIS,ap-southeast-1,Testing,26.7,1160.76,GB-month,HR-502,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,HR,HRIS,us-east-1,Production,496.44,12998.7,units,HR-442,2023,11,4,2023-11,Reserved Instance Candidate,174.07
11/1/2023,AWS,RDS,HR,HRIS,ap-southeast-1,Production,503.46,22430.29,units,HR-637,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,HR,HRIS,eu-west-1,Production,167.28,836386724.8,requests,HR-528,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,HR,HRIS,us-west-2,Development,26,118.05,units,HR-363,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,HR,HRIS,ap-southeast-1,Staging,27.83,74.91,units,HR-521,2023,11,4,2023-11,Potential Waste,15.59
11/1/2023,AWS,EBS,HR,HRIS,us-east-1,Development,65.09,255.18,units,HR-574,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,HR,HRIS,us-west-2,Production,282.25,2093.9,units,HR-546,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,HR,HRIS,ap-southeast-1,Development,53.72,419.02,units,HR-900,2023,11,4,2023-11,Right-sizing Opportunity,14.22
11/1/2023,AWS,Data Transfer,HR,HRIS,us-east-1,Production,161.24,1634.39,units,HR-315,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,HR,HRIS,ap-southeast-1,Development,42.14,428.6,units,HR-823,2023,11,4,2023-11,Right-sizing Opportunity,13.78
11/1/2023,AWS,ElastiCache,HR,HRIS,us-east-1,Testing,38.51,468.8,units,HR-205,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,HR,HRIS,us-west-2,Production,350.72,1475.21,units,HR-479,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,HR,HRIS,ap-southeast-1,Staging,59.98,123.76,units,HR-209,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,HR,Recruiting Platform,us-east-1,Production,1193.5,11934.97,instance-hours,HR-401,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,HR,Recruiting Platform,us-west-2,Development,173.79,1737.91,instance-hours,HR-480,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,HR,Recruiting Platform,eu-west-1,Production,763.57,7635.68,instance-hours,HR-665,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,HR,Recruiting Platform,ap-southeast-1,Staging,308.87,3088.73,instance-hours,HR-133,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,HR,Recruiting Platform,us-east-1,Testing,31.84,1384.33,GB-month,HR-955,2023,11,4,2023-11,Reserved Instance Candidate,11.54
11/1/2023,AWS,S3,HR,Recruiting Platform,us-west-2,Staging,98.15,4267.33,GB-month,HR-312,2023,11,4,2023-11,Potential Waste,69.25
11/1/2023,AWS,S3,HR,Recruiting Platform,eu-west-1,Development,39.8,1730.27,GB-month,HR-291,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,HR,Recruiting Platform,ap-southeast-1,Production,159.89,6951.85,GB-month,HR-523,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,HR,Recruiting Platform,ap-southeast-1,Testing,86.02,192.72,units,HR-288,2023,11,4,2023-11,Right-sizing Opportunity,26.23
11/1/2023,AWS,Lambda,HR,Recruiting Platform,us-west-2,Development,4.69,23433262.89,requests,HR-162,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,HR,Recruiting Platform,eu-west-1,Production,132.66,663300671.8,requests,HR-173,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,HR,Recruiting Platform,ap-southeast-1,Development,27.72,138608912.7,requests,HR-877,2023,11,4,2023-11,Right-sizing Opportunity,7.92
11/1/2023,AWS,CloudFront,HR,Recruiting Platform,us-east-1,Production,123.81,248.16,units,HR-509,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,HR,Recruiting Platform,eu-west-1,Development,25.69,57.7,units,HR-801,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,HR,Recruiting Platform,ap-southeast-1,Production,90.29,305.22,units,HR-313,2023,11,4,2023-11,Reserved Instance Candidate,33.48
11/1/2023,AWS,EBS,HR,Recruiting Platform,us-east-1,Development,53.43,534.66,units,HR-386,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,HR,Recruiting Platform,us-west-2,Production,233.25,3564.55,units,HR-927,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,HR,Recruiting Platform,eu-west-1,Staging,63.99,162.65,units,HR-543,2023,11,4,2023-11,Potential Waste,37.71
11/1/2023,AWS,Data Transfer,HR,Recruiting Platform,us-west-2,Production,188.16,658.41,units,HR-859,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,HR,Recruiting Platform,eu-west-1,Testing,15.96,116.09,units,HR-260,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,HR,Recruiting Platform,ap-southeast-1,Staging,66.31,565.29,units,HR-719,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Operations,Monitoring,us-east-1,Production,724.56,7245.57,instance-hours,OPE-261,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Operations,Monitoring,eu-west-1,Staging,360.99,3609.85,instance-hours,OPE-189,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Operations,Monitoring,ap-southeast-1,Staging,477.35,4773.54,instance-hours,OPE-941,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Operations,Monitoring,us-east-1,Production,152.81,6643.93,GB-month,OPE-148,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Operations,Monitoring,us-west-2,Development,26.01,1130.66,GB-month,OPE-936,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Operations,Monitoring,eu-west-1,Production,201.43,8757.79,GB-month,OPE-540,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Operations,Monitoring,us-east-1,Staging,165.66,400.35,units,OPE-564,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Operations,Monitoring,eu-west-1,Production,568.97,1163.92,units,OPE-702,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Operations,Monitoring,ap-southeast-1,Staging,154.21,486.4,units,OPE-482,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Operations,Monitoring,us-east-1,Development,25.33,126672767.9,requests,OPE-617,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Operations,Monitoring,eu-west-1,Development,31.59,157972379.2,requests,OPE-528,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Operations,Monitoring,ap-southeast-1,Production,130.16,8670.27,units,OPE-832,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Operations,Monitoring,us-west-2,Development,33.55,356.3,units,OPE-147,2023,11,4,2023-11,Right-sizing Opportunity,11.85
11/1/2023,AWS,EBS,Operations,Monitoring,eu-west-1,Development,51.03,112.63,units,OPE-895,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Operations,Monitoring,us-east-1,Development,36.64,116.82,units,OPE-386,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Operations,Monitoring,us-west-2,Staging,37.42,1388.57,units,OPE-330,2023,11,4,2023-11,Potential Waste,22.78
11/1/2023,AWS,Data Transfer,Operations,Monitoring,eu-west-1,Production,261.57,546.08,units,OPE-353,2023,11,4,2023-11,Reserved Instance Candidate,96.86
11/1/2023,AWS,Data Transfer,Operations,Monitoring,ap-southeast-1,Production,139.34,1511.14,units,OPE-466,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Operations,Monitoring,us-east-1,Production,239.03,1236.08,units,OPE-767,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Operations,Monitoring,eu-west-1,Testing,40.17,612.16,units,OPE-846,2023,11,4,2023-11,Reserved Instance Candidate,13.53
11/1/2023,AWS,ElastiCache,Operations,Monitoring,ap-southeast-1,Production,212.52,1242.83,units,OPE-835,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Operations,Support Tools,us-west-2,Development,92.14,921.45,instance-hours,OPE-694,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Operations,Support Tools,eu-west-1,Staging,270.03,2700.34,instance-hours,OPE-673,2023,11,4,2023-11,Potential Waste,209.98
11/1/2023,AWS,EC2,Operations,Support Tools,ap-southeast-1,Development,270.39,2703.9,instance-hours,OPE-738,2023,11,4,2023-11,Right-sizing Opportunity,59.35
11/1/2023,AWS,S3,Operations,Support Tools,us-east-1,Development,38.53,1675.39,GB-month,OPE-297,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Operations,Support Tools,eu-west-1,Production,171.62,7461.58,GB-month,OPE-267,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Operations,Support Tools,ap-southeast-1,Production,244.84,10645.04,GB-month,OPE-931,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Operations,Support Tools,us-east-1,Production,523.57,1393.05,units,OPE-651,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Operations,Support Tools,eu-west-1,Production,508.75,1052.65,units,OPE-375,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Operations,Support Tools,us-east-1,Development,29.19,145959673.1,requests,OPE-158,2023,11,4,2023-11,Right-sizing Opportunity,8.61
11/1/2023,AWS,Lambda,Operations,Support Tools,us-west-2,Production,180.19,900935164.2,requests,OPE-712,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Lambda,Operations,Support Tools,eu-west-1,Testing,40.34,201701770.2,requests,OPE-726,2023,11,4,2023-11,Right-sizing Opportunity,12.96
11/1/2023,AWS,CloudFront,Operations,Support Tools,us-east-1,Production,124.66,1560.26,units,OPE-608,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Operations,Support Tools,us-west-2,Production,133.25,566.29,units,OPE-702,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Operations,Support Tools,eu-west-1,Production,90.23,198.68,units,OPE-493,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,CloudFront,Operations,Support Tools,ap-southeast-1,Development,15.36,108.62,units,OPE-195,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Operations,Support Tools,us-east-1,Testing,41.83,235.64,units,OPE-915,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EBS,Operations,Support Tools,us-west-2,Production,281.36,1380.51,units,OPE-177,2023,11,4,2023-11,Reserved Instance Candidate,96.47
11/1/2023,AWS,EBS,Operations,Support Tools,ap-southeast-1,Production,216.04,593.43,units,OPE-231,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,Data Transfer,Operations,Support Tools,eu-west-1,Production,163.1,483.68,units,OPE-620,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Operations,Support Tools,us-east-1,Production,260.27,578.79,units,OPE-245,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,ElastiCache,Operations,Support Tools,ap-southeast-1,Production,258.39,670.17,units,OPE-127,2023,11,4,2023-11,Reserved Instance Candidate,96.26
11/1/2023,AWS,EC2,Operations,Infrastructure,us-east-1,Staging,356.76,3567.65,instance-hours,OPE-775,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Operations,Infrastructure,eu-west-1,Production,1123.11,11231.11,instance-hours,OPE-995,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,EC2,Operations,Infrastructure,ap-southeast-1,Production,875.83,8758.32,instance-hours,OPE-270,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Operations,Infrastructure,us-west-2,Staging,55.61,2417.69,GB-month,OPE-980,2023,11,4,2023-11,Potential Waste,42.81
11/1/2023,AWS,S3,Operations,Infrastructure,eu-west-1,Production,157.05,6828.31,GB-month,OPE-196,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,S3,Operations,Infrastructure,ap-southeast-1,Development,56.07,2437.67,GB-month,OPE-242,2023,11,4,2023-11,Right-sizing Opportunity,13.38
11/1/2023,AWS,RDS,Operations,Infrastructure,us-east-1,Staging,165.6,1056.41,units,OPE-782,2023,11,4,2023-11,Optimized,0
11/1/2023,AWS,RDS,Operations,Infrastructure,eu-west-1,Production,532.32,1158.51,units,OPE-572,2023,11,4,2023-11,Optimized,0
